direction,entry_tier,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,peak_profit_pts,exit_reason,holding_mins,holding_time,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_vega,opt_vix_entry,opt_vix_exit,opt_vix_chg,opt_delta_effect,opt_gamma_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_pnl_total,opt_breakeven_dS
short,C,2025-05-15 09:35:00+05:30,2025-05-15 10:30:00+05:30,24564.05,24622.15,24588.545499190786,24588.545499190786,False,-58.1,69.6,63.2,35.35,STOP_LOSS,55,0H:55M,58.1,-0.2,-0.15352,0.0008,-10.0,6.0,,,0.0,-10.4048,0.0,101.2683,-1.4667,0.0,-11.8714,-11.8714,-890.36,50.0,-940.36,-7.2288
long,C,2025-05-15 10:40:00+05:30,2025-05-15 11:10:00+05:30,24745.9,24617.25,24679.958874449116,24679.958874449116,False,-128.65,44.25,145.3,34.4,STOP_LOSS,30,0H:30M,-128.65,0.2,0.09708,0.0008,-10.0,6.0,,,0.0,-19.7717,0.0,496.5247,-0.8,0.0,-20.5717,-20.5717,-1542.88,50.0,-1592.88,3.9685
long,A,2025-05-15 11:15:00+05:30,2025-05-15 14:30:00+05:30,24654.6,25058.25,24575.817355498642,25080.94719760041,True,403.65,461.65,53.45,450.85,TRAIL_SL,195,3H:15M,403.65,0.2,0.52292,0.0008,-10.0,6.0,,,0.0,139.386,0.0,4887.9997,-5.2,0.0,134.186,134.186,10063.95,50.0,10013.95,24.7726
short,C,2025-05-20 09:45:00+05:30,2025-05-20 10:35:00+05:30,24898.05,24929.0,24921.54740745926,24921.54740745926,False,-30.95,34.65,33.95,24.35,STOP_LOSS,50,0H:50M,30.95,-0.2,-0.17524,0.0008,-10.0,6.0,,,0.0,-5.8452,0.0,28.7371,-1.3333,0.0,-7.1785,-7.1785,-538.39,50.0,-588.39,-6.5801
short,C,2025-05-20 11:50:00+05:30,2025-05-20 12:05:00+05:30,24858.3,24885.1,24874.58321669602,24874.58321669602,False,-26.8,13.75,29.6,0.0,STOP_LOSS,15,0H:15M,26.8,-0.2,-0.17856,0.0008,-10.0,6.0,,,0.0,-5.1014,0.0,21.5472,-0.4,0.0,-5.5014,-5.5014,-412.61,50.0,-462.61,-1.9921
short,C,2025-05-20 12:50:00+05:30,2025-05-20 14:45:00+05:30,24809.9,24699.15,24827.088435305777,24693.51369598548,True,110.75,133.3,6.0,128.0,TRAIL_SL,115,1H:55M,-110.75,-0.2,-0.2886,0.0008,-10.0,6.0,,,0.0,26.5656,0.0,367.9669,-3.0667,0.0,23.4989,23.4989,1762.42,50.0,1712.42,-14.8899
long,C,2025-05-21 09:45:00+05:30,2025-05-21 10:55:00+05:30,24829.25,24914.8,24785.602142766664,24915.232356785793,True,85.55,116.95,22.0,104.1,TRAIL_SL,70,1H:10M,85.55,0.2,0.26844,0.0008,-10.0,6.0,,,0.0,19.7448,0.0,219.5641,-1.8667,0.0,17.8781,17.8781,1340.86,50.0,1290.86,9.1653
long,A,2025-05-21 10:55:00+05:30,2025-05-21 11:00:00+05:30,24914.8,24878.8,24882.80497983838,24882.80497983838,False,-36.0,6.65,36.0,0.0,STOP_LOSS,5,0H:05M,-36.0,0.2,0.1712,0.0008,-10.0,6.0,,,0.0,-6.7334,0.0,38.88,-0.1333,0.0,-6.8668,-6.8668,-515.01,50.0,-565.01,0.6658
long,A,2025-05-21 11:05:00+05:30,2025-05-21 11:30:00+05:30,24902.6,24851.55,24865.39805152305,24865.39805152305,False,-51.05,14.4,56.8,6.8,STOP_LOSS,25,0H:25M,-51.05,0.2,0.15916,0.0008,-10.0,6.0,,,0.0,-9.2718,0.0,78.1831,-0.6667,0.0,-9.9385,-9.9385,-745.39,50.0,-795.39,3.3114
short,C,2025-05-21 12:05:00+05:30,2025-05-21 13:10:00+05:30,24778.55,24800.05,24799.405689371873,24799.405689371873,False,-21.5,93.2,29.95,65.3,STOP_LOSS,65,1H:05M,21.5,-0.2,-0.1828,0.0008,-10.0,6.0,,,0.0,-4.1336,0.0,13.8675,-1.7333,0.0,-5.8669,-5.8669,-440.02,50.0,-490.02,-8.5214
short,C,2025-05-22 09:30:00+05:30,2025-05-22 09:40:00+05:30,24548.95,24589.95,24581.966336902366,24581.966336902366,False,-41.0,7.35,67.1,0.0,STOP_LOSS,10,0H:10M,41.0,-0.2,-0.1672,0.0008,-10.0,6.0,,,0.0,-7.5948,0.0,50.43,-0.2667,0.0,-7.8615,-7.8615,-589.61,50.0,-639.61,-1.3298
short,B,2025-05-22 10:00:00+05:30,2025-05-22 13:10:00+05:30,24609.05,24539.65,24642.313168299137,24524.55757265524,True,69.4,99.95,19.55,95.1,TRAIL_SL,190,3H:10M,-69.4,-0.2,-0.25552,0.0008,-10.0,6.0,,,0.0,15.6139,0.0,144.4908,-5.0667,0.0,10.5472,10.5472,791.04,50.0,741.04,-24.1654
short,B,2025-05-22 13:10:00+05:30,2025-05-22 14:40:00+05:30,24539.65,24557.55,24554.16653704318,24554.16653704318,False,-17.9,77.25,37.9,57.9,STOP_LOSS,90,1H:30M,17.9,-0.2,-0.18568,0.0008,-10.0,6.0,,,0.0,-3.4647,0.0,9.6123,-2.4,0.0,-5.8647,-5.8647,-439.85,50.0,-489.85,-11.725
long,C,2025-05-23 09:30:00+05:30,2025-05-23 10:15:00+05:30,24746.9,24793.1,24696.281879063285,24798.244967659677,True,46.2,79.75,4.85,71.2,TRAIL_SL,45,0H:45M,46.2,0.2,0.23696,0.0008,-10.0,6.0,,,0.0,10.0084,0.0,64.0332,-1.2,0.0,8.8084,8.8084,660.63,50.0,610.63,5.9297
long,A,2025-05-23 10:15:00+05:30,2025-05-23 10:30:00+05:30,24793.1,24753.25,24754.036610610106,24754.036610610106,False,-39.85,2.9,39.85,0.0,STOP_LOSS,15,0H:15M,-39.85,0.2,0.16812,0.0008,-10.0,6.0,,,0.0,-7.3983,0.0,47.6407,-0.4,0.0,-7.7983,-7.7983,-584.87,50.0,-634.87,1.9921
long,A,2025-05-23 10:35:00+05:30,2025-05-23 11:15:00+05:30,24786.95,24867.5,24749.02768366687,24872.97623813704,True,80.55,122.1,1.6,103.15,TRAIL_SL,40,0H:40M,80.55,0.2,0.26444,0.0008,-10.0,6.0,,,0.0,18.4458,0.0,194.6491,-1.0667,0.0,17.3791,17.3791,1303.43,50.0,1253.43,5.2776
long,A,2025-05-23 11:15:00+05:30,2025-05-23 11:45:00+05:30,24867.5,24804.3,24833.07481277087,24833.07481277087,False,-63.2,35.9,63.2,18.55,STOP_LOSS,30,0H:30M,-63.2,0.2,0.14944,0.0008,-10.0,6.0,,,0.0,-11.2021,0.0,119.8272,-0.8,0.0,-12.0021,-12.0021,-900.16,50.0,-950.16,3.9685
long,C,2025-05-26 09:30:00+05:30,2025-05-26 10:25:00+05:30,25044.9,24975.2,25002.002899228544,25002.002899228544,False,-69.7,34.3,106.25,19.55,STOP_LOSS,55,0H:55M,-69.7,0.2,0.14424,0.0008,-10.0,6.0,,,0.0,-12.1911,0.0,145.7427,-1.4667,0.0,-13.6578,-13.6578,-1024.33,50.0,-1074.33,7.2288
short,C,2025-05-27 09:30:00+05:30,2025-05-27 11:00:00+05:30,24810.55,24872.8,24843.011256337104,24843.011256337104,False,-62.25,72.85,62.45,54.85,STOP_LOSS,90,1H:30M,62.25,-0.2,-0.1502,0.0008,-10.0,6.0,,,0.0,-11.055,0.0,116.2519,-2.4,0.0,-13.455,-13.455,-1009.12,50.0,-1059.12,-11.725
long,C,2025-05-27 11:15:00+05:30,2025-05-27 11:35:00+05:30,24913.85,24976.6,24852.976483963343,24988.368940039625,True,62.75,149.05,25.25,107.7,TRAIL_SL,20,0H:20M,62.75,0.2,0.2502,0.0008,-10.0,6.0,,,0.0,13.9675,0.0,118.1269,-0.5333,0.0,13.4342,13.4342,1007.56,50.0,957.56,2.6526
long,A,2025-05-27 11:45:00+05:30,2025-05-27 12:25:00+05:30,24930.3,24856.3,24859.384344454553,24859.384344454553,False,-74.0,46.75,95.15,27.15,STOP_LOSS,40,0H:40M,-74.0,0.2,0.1408,0.0008,-10.0,6.0,,,0.0,-12.8286,0.0,164.28,-1.0667,0.0,-13.8953,-13.8953,-1042.15,50.0,-1092.15,5.2776
short,C,2025-05-28 10:15:00+05:30,2025-05-28 10:45:00+05:30,24753.85,24782.45,24776.280930202745,24776.280930202745,False,-28.6,10.0,45.2,4.15,STOP_LOSS,30,0H:30M,28.6,-0.2,-0.17712,0.0008,-10.0,6.0,,,0.0,-5.4255,0.0,24.5388,-0.8,0.0,-6.2255,-6.2255,-466.92,50.0,-516.92,-3.9685
short,C,2025-05-29 10:40:00+05:30,2025-05-29 12:55:00+05:30,24743.2,24768.6,24761.057528341982,24761.057528341982,False,-25.4,65.9,29.1,56.65,STOP_LOSS,135,2H:15M,25.4,-0.2,-0.17968,0.0008,-10.0,6.0,,,0.0,-4.8477,0.0,19.3548,-3.6,0.0,-8.4477,-8.4477,-633.58,50.0,-683.58,-17.3948
long,A,2025-05-30 09:30:00+05:30,2025-05-30 10:15:00+05:30,24826.75,24767.3,24782.590225632102,24782.590225632102,False,-59.45,6.8,63.0,0.0,STOP_LOSS,45,0H:45M,-59.45,0.2,0.15244,0.0008,-10.0,6.0,,,0.0,-10.6177,0.0,106.0291,-1.2,0.0,-11.8177,-11.8177,-886.32,50.0,-936.32,5.9297
short,C,2025-05-30 10:30:00+05:30,2025-05-30 11:15:00+05:30,24744.5,24764.45,24763.321434288806,24763.321434288806,False,-19.95,27.1,27.8,16.25,STOP_LOSS,45,0H:45M,19.95,-0.2,-0.18404,0.0008,-10.0,6.0,,,0.0,-3.8467,0.0,11.9401,-1.2,0.0,-5.0467,-5.0467,-378.5,50.0,-428.5,-5.9297
short,B,2025-05-30 11:15:00+05:30,2025-05-30 13:55:00+05:30,24764.45,24788.95,24779.06906511738,24779.06906511738,False,-24.5,35.75,37.25,32.3,STOP_LOSS,160,2H:40M,24.5,-0.2,-0.1804,0.0008,-10.0,6.0,,,0.0,-4.6839,0.0,18.0075,-4.2667,0.0,-8.9506,-8.9506,-671.29,50.0,-721.29,-20.4934
short,C,2025-06-02 09:30:00+05:30,2025-06-02 09:40:00+05:30,24540.5,24571.6,24570.810182201596,24570.810182201596,False,-31.1,0.1,50.7,0.0,STOP_LOSS,10,0H:10M,31.1,-0.2,-0.17512,0.0008,-10.0,6.0,,,0.0,-5.8718,0.0,29.0163,-0.2667,0.0,-6.1385,-6.1385,-460.39,50.0,-510.39,-1.3298
short,B,2025-06-02 10:00:00+05:30,2025-06-02 10:35:00+05:30,24580.9,24626.6,24606.359494028406,24606.359494028406,False,-45.7,26.7,47.55,15.05,STOP_LOSS,35,0H:35M,45.7,-0.2,-0.16344,0.0008,-10.0,6.0,,,0.0,-8.3881,0.0,62.6547,-0.9333,0.0,-9.3215,-9.3215,-699.11,50.0,-749.11,-4.6239
short,B,2025-06-02 10:50:00+05:30,2025-06-02 11:15:00+05:30,24618.0,24642.55,24637.03250185648,24637.03250185648,False,-24.55,8.4,25.6,1.3,STOP_LOSS,25,0H:25M,24.55,-0.2,-0.18036,0.0008,-10.0,6.0,,,0.0,-4.693,0.0,18.0811,-0.6667,0.0,-5.3597,-5.3597,-401.98,50.0,-451.98,-3.3114
short,C,2025-06-03 11:00:00+05:30,2025-06-03 13:30:00+05:30,24639.2,24561.8,24665.914716439154,24542.20183959552,True,77.4,137.05,23.4,116.95,TRAIL_SL,150,2H:30M,-77.4,-0.2,-0.26192,0.0008,-10.0,6.0,,,0.0,17.6367,0.0,179.7228,-4.0,0.0,13.6367,13.6367,1022.75,50.0,972.75,-19.2582
long,C,2025-06-05 09:30:00+05:30,2025-06-05 10:50:00+05:30,24737.5,24693.95,24702.017265507602,24702.017265507602,False,-43.55,24.0,46.6,16.1,STOP_LOSS,80,1H:20M,-43.55,0.2,0.16516,0.0008,-10.0,6.0,,,0.0,-8.0272,0.0,56.8981,-2.1333,0.0,-10.1606,-10.1606,-762.04,50.0,-812.04,10.4483
long,C,2025-06-05 11:25:00+05:30,2025-06-05 11:45:00+05:30,24736.95,24716.3,24717.155027919904,24717.155027919904,False,-20.65,2.95,23.15,0.0,STOP_LOSS,20,0H:20M,-20.65,0.2,0.18348,0.0008,-10.0,6.0,,,0.0,-3.9765,0.0,12.7927,-0.5333,0.0,-4.5098,-4.5098,-338.24,50.0,-388.24,2.6526
long,A,2025-06-05 12:25:00+05:30,2025-06-05 13:10:00+05:30,24822.1,24776.95,24784.74029429308,24784.74029429308,False,-45.15,15.35,51.7,3.6,STOP_LOSS,45,0H:45M,-45.15,0.2,0.16388,0.0008,-10.0,6.0,,,0.0,-8.2961,0.0,61.1557,-1.2,0.0,-9.4961,-9.4961,-712.21,50.0,-762.21,5.9297
short,C,2025-06-06 09:35:00+05:30,2025-06-06 10:05:00+05:30,24694.35,24794.6,24713.10802626562,24713.10802626562,False,-100.25,22.9,122.75,7.0,STOP_LOSS,30,0H:30M,100.25,-0.2,-0.1198,0.0008,-10.0,6.0,,,0.0,-16.432,0.0,301.5019,-0.8,0.0,-17.232,-17.232,-1292.4,50.0,-1342.4,-3.9685
long,C,2025-06-06 10:25:00+05:30,2025-06-06 12:00:00+05:30,24834.6,25011.85,24782.318955792394,25012.677789859656,True,177.25,194.9,5.55,191.2,TRAIL_SL,95,1H:35M,177.25,0.2,0.3418,0.0008,-10.0,6.0,,,0.0,46.7603,0.0,942.5269,-2.5333,0.0,44.227,44.227,3317.02,50.0,3267.02,12.3611
long,C,2025-06-06 12:00:00+05:30,2025-06-06 12:15:00+05:30,25011.85,24984.35,24985.840835756735,24985.840835756735,False,-27.5,7.45,29.7,1.85,STOP_LOSS,15,0H:15M,-27.5,0.2,0.178,0.0008,-10.0,6.0,,,0.0,-5.2277,0.0,22.6875,-0.4,0.0,-5.6277,-5.6277,-422.08,50.0,-472.08,1.9921
long,A,2025-06-06 12:25:00+05:30,2025-06-06 15:10:00+05:30,24984.1,25002.1,24961.796391296295,24961.796391296295,False,18.0,37.65,21.75,32.9,SOFT_EOD_EXIT,165,2H:45M,18.0,0.2,0.2144,0.0008,-10.0,6.0,,,0.0,3.7166,0.0,9.72,-4.4,0.0,-0.6834,-0.6834,-51.25,50.0,-101.25,21.1088
long,C,2025-06-09 09:30:00+05:30,2025-06-09 15:10:00+05:30,25091.45,25103.2,25052.40799171107,25052.40799171107,False,11.75,51.25,14.3,47.7,SOFT_EOD_EXIT,340,5H:40M,11.75,0.2,0.2094,0.0008,-10.0,6.0,,,0.0,2.3997,0.0,4.1419,-9.0667,0.0,-6.667,-6.667,-500.02,50.0,-550.02,41.8333
long,C,2025-06-11 10:00:00+05:30,2025-06-11 12:10:00+05:30,25152.5,25205.95,25132.428087938566,25207.022521243805,True,53.45,63.45,20.1,62.4,TRAIL_SL,130,2H:10M,53.45,0.2,0.24276,0.0008,-10.0,6.0,,,0.0,11.7185,0.0,85.7071,-3.4667,0.0,8.2518,8.2518,618.89,50.0,568.89,16.7708
long,A,2025-06-11 12:10:00+05:30,2025-06-11 12:35:00+05:30,25205.95,25187.5,25192.925482834344,25192.925482834344,False,-18.45,14.45,19.65,8.85,STOP_LOSS,25,0H:25M,-18.45,0.2,0.18524,0.0008,-10.0,6.0,,,0.0,-3.5675,0.0,10.2121,-0.6667,0.0,-4.2341,-4.2341,-317.56,50.0,-367.56,3.3114
short,C,2025-06-12 09:50:00+05:30,2025-06-12 12:10:00+05:30,25118.45,25039.15,25138.23828364763,25034.99409858206,True,79.3,109.1,0.55,95.55,TRAIL_SL,140,2H:20M,-79.3,-0.2,-0.26344,0.0008,-10.0,6.0,,,0.0,18.1239,0.0,188.6547,-3.7333,0.0,14.3905,14.3905,1079.29,50.0,1029.29,-18.0174
short,B,2025-06-12 12:10:00+05:30,2025-06-12 12:30:00+05:30,25039.15,25059.15,25052.557348113158,25052.557348113158,False,-20.0,6.0,23.65,3.9,STOP_LOSS,20,0H:20M,20.0,-0.2,-0.184,0.0008,-10.0,6.0,,,0.0,-3.856,0.0,12.0,-0.5333,0.0,-4.3893,-4.3893,-329.2,50.0,-379.2,-2.6526
short,C,2025-06-13 09:30:00+05:30,2025-06-13 09:35:00+05:30,24586.8,24636.45,24634.408003542227,24634.408003542227,False,-49.65,3.75,51.7,0.0,STOP_LOSS,5,0H:05M,49.65,-0.2,-0.16028,0.0008,-10.0,6.0,,,0.0,-9.0426,0.0,73.9537,-0.1333,0.0,-9.1759,-9.1759,-688.19,50.0,-738.19,-0.6658
short,B,2025-06-13 10:10:00+05:30,2025-06-13 10:45:00+05:30,24644.15,24675.6,24674.369426385627,24674.369426385627,False,-31.45,18.95,43.9,13.6,STOP_LOSS,35,0H:35M,31.45,-0.2,-0.17484,0.0008,-10.0,6.0,,,0.0,-5.9339,0.0,29.6731,-0.9333,0.0,-6.8673,-6.8673,-515.04,50.0,-565.04,-4.6239
short,B,2025-06-13 10:45:00+05:30,2025-06-13 12:15:00+05:30,24675.6,24723.95,24696.675738626214,24696.675738626214,False,-48.35,35.85,49.0,21.85,STOP_LOSS,90,1H:30M,48.35,-0.2,-0.16132,0.0008,-10.0,6.0,,,0.0,-8.8284,0.0,70.1317,-2.4,0.0,-11.2284,-11.2284,-842.13,50.0,-892.13,-11.725
long,A,2025-06-16 09:30:00+05:30,2025-06-16 09:45:00+05:30,24760.0,24713.25,24722.271069474285,24722.271069474285,False,-46.75,15.2,53.5,5.0,STOP_LOSS,15,0H:15M,-46.75,0.2,0.1626,0.0008,-10.0,6.0,,,0.0,-8.5632,0.0,65.5669,-0.4,0.0,-8.9632,-8.9632,-672.24,50.0,-722.24,1.9921
long,A,2025-06-16 09:55:00+05:30,2025-06-16 11:10:00+05:30,24737.25,24906.75,24699.119696893256,24910.358777930935,True,169.5,193.4,11.2,188.3,TRAIL_SL,75,1H:15M,169.5,0.2,0.3356,0.0008,-10.0,6.0,,,0.0,44.2429,0.0,861.9075,-2.0,0.0,42.2429,42.2429,3168.22,50.0,3118.22,9.8076
long,C,2025-06-16 11:10:00+05:30,2025-06-16 11:20:00+05:30,24906.75,24875.2,24876.722548413618,24876.722548413618,False,-31.55,5.55,32.25,0.0,STOP_LOSS,10,0H:10M,-31.55,0.2,0.17476,0.0008,-10.0,6.0,,,0.0,-5.9517,0.0,29.8621,-0.2667,0.0,-6.2183,-6.2183,-466.37,50.0,-516.37,1.3298
long,A,2025-06-16 11:20:00+05:30,2025-06-16 12:45:00+05:30,24875.2,24934.2,24845.864714141786,24936.155069229168,True,59.0,77.85,0.95,74.4,TRAIL_SL,85,1H:25M,59.0,0.2,0.2472,0.0008,-10.0,6.0,,,0.0,13.0532,0.0,104.43,-2.2667,0.0,10.7865,10.7865,808.99,50.0,758.99,11.0875
short,C,2025-06-17 10:00:00+05:30,2025-06-17 10:15:00+05:30,24859.9,24880.85,24880.23376763873,24880.23376763873,False,-20.95,13.45,21.4,8.2,STOP_LOSS,15,0H:15M,20.95,-0.2,-0.18324,0.0008,-10.0,6.0,,,0.0,-4.032,0.0,13.1671,-0.4,0.0,-4.432,-4.432,-332.4,50.0,-382.4,-1.9921
short,C,2025-06-17 13:00:00+05:30,2025-06-17 13:10:00+05:30,24826.5,24839.45,24836.880737615884,24836.880737615884,False,-12.95,2.95,14.9,0.0,STOP_LOSS,10,0H:10M,12.95,-0.2,-0.18964,0.0008,-10.0,6.0,,,0.0,-2.5296,0.0,5.0311,-0.2667,0.0,-2.7963,-2.7963,-209.72,50.0,-259.72,-1.3298
long,C,2025-06-18 09:30:00+05:30,2025-06-18 10:20:00+05:30,24914.4,24878.7,24880.72858167676,24880.72858167676,False,-35.7,33.15,36.3,23.4,STOP_LOSS,50,0H:50M,-35.7,0.2,0.17144,0.0008,-10.0,6.0,,,0.0,-6.6812,0.0,38.2347,-1.3333,0.0,-8.0145,-8.0145,-601.09,50.0,-651.09,6.5801
short,C,2025-06-18 11:15:00+05:30,2025-06-18 15:10:00+05:30,24823.55,24813.05,24838.06152778766,24838.06152778766,False,10.5,73.1,6.1,70.1,SOFT_EOD_EXIT,235,3H:55M,-10.5,-0.2,-0.2084,0.0008,-10.0,6.0,,,0.0,2.1397,0.0,3.3075,-6.2667,0.0,-4.127,-4.127,-309.52,50.0,-359.52,-29.583
long,C,2025-06-20 09:40:00+05:30,2025-06-20 10:35:00+05:30,24874.35,25004.85,24831.584216868298,25005.08298047118,True,130.5,166.1,21.35,150.3,TRAIL_SL,55,0H:55M,130.5,0.2,0.3044,0.0008,-10.0,6.0,,,0.0,32.2309,0.0,510.9075,-1.4667,0.0,30.7642,30.7642,2307.32,50.0,2257.32,7.2288
long,C,2025-06-20 10:40:00+05:30,2025-06-20 13:20:00+05:30,25001.6,25055.05,24965.07425510781,25063.002576911207,True,53.45,76.75,37.55,73.8,TRAIL_SL,160,2H:40M,53.45,0.2,0.24276,0.0008,-10.0,6.0,,,0.0,11.7185,0.0,85.7071,-4.2667,0.0,7.4518,7.4518,558.89,50.0,508.89,20.4934
long,C,2025-06-20 13:20:00+05:30,2025-06-20 15:25:00+05:30,25055.05,25079.75,25029.745133312754,25113.489990782222,True,24.7,81.15,23.65,71.3,TRAIL_SL,125,2H:05M,24.7,0.2,0.21976,0.0008,-10.0,6.0,,,0.0,5.1596,0.0,18.3027,-3.3333,0.0,1.8263,1.8263,136.97,50.0,86.97,16.1453
short,C,2025-06-23 09:30:00+05:30,2025-06-23 09:35:00+05:30,24863.0,24895.6,24895.532412246084,24895.532412246084,False,-32.6,0.0,32.6,0.0,STOP_LOSS,5,0H:05M,32.6,-0.2,-0.17392,0.0008,-10.0,6.0,,,0.0,-6.1374,0.0,31.8828,-0.1333,0.0,-6.2707,-6.2707,-470.31,50.0,-520.31,-0.6658
short,B,2025-06-23 10:10:00+05:30,2025-06-23 10:25:00+05:30,24863.1,24893.75,24887.090224089025,24887.090224089025,False,-30.65,6.35,31.2,0.0,STOP_LOSS,15,0H:15M,30.65,-0.2,-0.17548,0.0008,-10.0,6.0,,,0.0,-5.7918,0.0,28.1827,-0.4,0.0,-6.1918,-6.1918,-464.39,50.0,-514.39,-1.9921
short,B,2025-06-23 10:50:00+05:30,2025-06-23 11:20:00+05:30,24915.35,24943.5,24933.510477349777,24933.510477349777,False,-28.15,12.75,28.85,3.2,STOP_LOSS,30,0H:30M,28.15,-0.2,-0.17748,0.0008,-10.0,6.0,,,0.0,-5.3447,0.0,23.7727,-0.8,0.0,-6.1447,-6.1447,-460.85,50.0,-510.85,-3.9685
long,C,2025-06-24 09:30:00+05:30,2025-06-24 09:45:00+05:30,25207.6,25138.15,25157.312135827702,25157.312135827702,False,-69.45,0.9,89.1,0.0,STOP_LOSS,15,0H:15M,-69.45,0.2,0.14444,0.0008,-10.0,6.0,,,0.0,-12.1536,0.0,144.6991,-0.4,0.0,-12.5536,-12.5536,-941.52,50.0,-991.52,1.9921
long,A,2025-06-24 09:45:00+05:30,2025-06-24 10:45:00+05:30,25138.15,25196.4,25081.718996270658,25213.26838301674,True,58.25,119.8,0.8,98.65,TRAIL_SL,60,1H:00M,58.25,0.2,0.2466,0.0008,-10.0,6.0,,,0.0,12.8715,0.0,101.7919,-1.6,0.0,11.2715,11.2715,845.36,50.0,795.36,7.8759
long,A,2025-06-24 10:45:00+05:30,2025-06-24 12:15:00+05:30,25196.4,25284.8,25159.12499108006,25296.59380346701,True,88.4,121.3,29.3,112.35,TRAIL_SL,90,1H:30M,88.4,0.2,0.27072,0.0008,-10.0,6.0,,,0.0,20.4932,0.0,234.4368,-2.4,0.0,18.0932,18.0932,1356.99,50.0,1306.99,11.725
long,A,2025-06-24 12:15:00+05:30,2025-06-24 12:35:00+05:30,25284.8,25248.8,25259.321259342818,25259.321259342818,False,-36.0,11.0,53.55,9.1,STOP_LOSS,20,0H:20M,-36.0,0.2,0.1712,0.0008,-10.0,6.0,,,0.0,-6.7334,0.0,38.88,-0.5333,0.0,-7.2668,-7.2668,-545.01,50.0,-595.01,2.6526
long,C,2025-06-26 09:30:00+05:30,2025-06-26 10:40:00+05:30,25370.75,25306.8,25337.286634889744,25337.286634889744,False,-63.95,67.15,66.7,47.6,STOP_LOSS,70,1H:10M,-63.95,0.2,0.14884,0.0008,-10.0,6.0,,,0.0,-11.3177,0.0,122.6881,-1.8667,0.0,-13.1844,-13.1844,-988.83,50.0,-1038.83,9.1653
long,A,2025-06-27 09:30:00+05:30,2025-06-27 12:20:00+05:30,25563.8,25617.05,25520.73119588084,25621.14325045918,True,53.25,68.7,35.35,64.6,TRAIL_SL,170,2H:50M,53.25,0.2,0.2426,0.0008,-10.0,6.0,,,0.0,11.6708,0.0,85.0669,-4.5333,0.0,7.1375,7.1375,535.31,50.0,485.31,21.7229
short,C,2025-06-30 09:45:00+05:30,2025-06-30 10:15:00+05:30,25569.4,25600.0,25588.454265706554,25588.454265706554,False,-30.6,25.7,30.6,11.35,STOP_LOSS,30,0H:30M,30.6,-0.2,-0.17552,0.0008,-10.0,6.0,,,0.0,-5.7829,0.0,28.0908,-0.8,0.0,-6.5829,-6.5829,-493.72,50.0,-543.72,-3.9685
short,C,2025-06-30 10:45:00+05:30,2025-06-30 10:50:00+05:30,25541.1,25556.65,25555.85913645337,25555.85913645337,False,-15.55,4.4,15.85,0.0,STOP_LOSS,5,0H:05M,15.55,-0.2,-0.18756,0.0008,-10.0,6.0,,,0.0,-3.023,0.0,7.2541,-0.1333,0.0,-3.1563,-3.1563,-236.72,50.0,-286.72,-0.6658
short,B,2025-06-30 11:20:00+05:30,2025-06-30 11:45:00+05:30,25556.9,25569.15,25568.825300217064,25568.825300217064,False,-12.25,4.05,13.6,1.5,STOP_LOSS,25,0H:25M,12.25,-0.2,-0.1902,0.0008,-10.0,6.0,,,0.0,-2.396,0.0,4.5019,-0.6667,0.0,-3.0626,-3.0626,-229.7,50.0,-279.7,-3.3114
long,C,2025-07-01 09:30:00+05:30,2025-07-01 10:00:00+05:30,25580.65,25550.65,25554.200424312985,25554.200424312985,False,-30.0,12.75,42.35,9.35,STOP_LOSS,30,0H:30M,-30.0,0.2,0.176,0.0008,-10.0,6.0,,,0.0,-5.676,0.0,27.0,-0.8,0.0,-6.476,-6.476,-485.7,50.0,-535.7,3.9685
long,A,2025-07-01 10:00:00+05:30,2025-07-01 10:55:00+05:30,25550.65,25520.95,25522.27277599234,25522.27277599234,False,-29.7,6.9,31.0,2.75,STOP_LOSS,55,0H:55M,-29.7,0.2,0.17624,0.0008,-10.0,6.0,,,0.0,-5.6224,0.0,26.4627,-1.4667,0.0,-7.0891,-7.0891,-531.68,50.0,-581.68,7.2288
long,A,2025-07-02 09:30:00+05:30,2025-07-02 10:15:00+05:30,25546.65,25507.7,25518.20391639054,25518.20391639054,False,-38.95,13.9,49.8,9.35,STOP_LOSS,45,0H:45M,-38.95,0.2,0.16884,0.0008,-10.0,6.0,,,0.0,-7.2438,0.0,45.5131,-1.2,0.0,-8.4438,-8.4438,-633.29,50.0,-683.29,5.9297
short,C,2025-07-02 10:35:00+05:30,2025-07-02 13:35:00+05:30,25494.65,25415.6,25508.835447312886,25415.42480864431,True,79.05,105.1,9.3,89.3,TRAIL_SL,180,3H:00M,-79.05,-0.2,-0.26324,0.0008,-10.0,6.0,,,0.0,18.0596,0.0,187.4671,-4.8,0.0,13.2596,13.2596,994.47,50.0,944.47,-22.9469
